"id","codbarras","nome","preco_venda"
57562,"9990000002016",CONJ.MAY BABY 207 BODY LISTRA,"36,9"
57563,"9990000001965",BABADOR MAY BABY P300 BANDANA,"21,9"
57564,"7896370723365",AMIDO DE MILHO HILPA 500GR,"6,95"
57565,"7896370723372",AMIDO DE MILHO HILPA 1KG,"10,99"
57566,"6952388200074",CALCULADORA HOOPSON GRAND,"29,9"
57567,"6939020441231",CALCULADORA HOOPSON PS-4123,"26,9"
57568,"7896423469820",CHOC.MM AMENDOIM 45GR,"3,59"
57569,"7891024034767",SABONETE PALMOLIVE HIDR.SAUDAV 85GR,"1,79"
57570,"7891097001253",IOG.BATAVO GREGO LIGHT MORANG 500GR,"6,69"
57571,"7891164028237",LEITE TP AURORA INTEGRAL 1LT,"2,99"
57572,"575720",LEITE TP AURORA INTEGRAL CX12x1LT,"35,88"
57574,"7896038363056",ARROZ URBANO SUSHI 1KG,"11,9"
57575,"7898320025024",DESENGRAXANTE DENGO 5LT,"0"
57576,"7897254101347",TINTA RADEX CARIMBO 40ML PRETA,"3,9"
57578,"7898919233847",CREME TRAT.KONDIX DESM.FIOS 500GR,"23,9"
57579,"7898919233823",SHAMPOO KONDIX DESMAIA FIOS 300ML,"19,95"
57580,"7898919233830",COND.KONDIX DESMAIA FIOS 300ML,"19,95"
57581,"7894904500116",EMPANADO SEARA TEKITOS FGO 300GR,"7,7"
57582,"7894904769858",FR.IQF.COXINHA ASA SEARA TEMP 1KG,"17,95"
57583,"7896509973722",TINTURA BEAUTY PROFISSIONAL 76.44,"11,99"
57584,"7896018703469",SHAMPOO INF.MONICA EX.SUAVE 400ML,"16,95"
57585,"7500435116305",COND.PANTENE 3MIN.HIDRATACAO_ 170ML,"29,9"
57586,"7896000726407",TRAT.NIELY GOLD KIT 500ML COMPR.FOR,"16,95"
57587,"7702010631207",ESC.DENTAL COLGATE L2P1 TRIPLA ACAO,"14,95"
57589,"7891150054646",DESOD.REXONA 90G AERO IMPACTO,"15,95"
57590,"7896270000351",ANTI MOFO BRILHOLAC 35G C/SUPORTE,"4,9"
57593,"7896001210110",ADOCANTE LINEA 30G C/50 STEVIA,"10,95"
57594,"7896001210103",ADOCANTE LINEA ESTEVIA 60ML,"15,95"
57595,"7896001215078",ADOCANTE LINEA 75ML SUCRALOSE,"9,99"
57596,"575966",CESTA NATAL 2019 FELIZ NATAL,"39,9"
57598,"7897115108836",PACOCA ROLHA AMENDUPA 255GR,"3,95"
57599,"7897115108805",PACOCA ROLHA AMENDUPA 1.005KG,"19,9"
57600,"7897115108799",PACOCA AMENDUPA ROLHA 15GR,"0,5"
57601,"7897115108850",PACOCA ROLHA AMENDUPA 195GR,"4,69"
57602,"7897115101189",AMENDOIM AMENDUPA JAPONES 500GR,"5,99"
57603,"7897115108140",AMENDOIM AMENDUPA JAPONES 180GR,"2,39"
57604,"7897115108034",AMENDOIM AMENDUPA CROC.CHURR 400GR,"6,95"
57605,"7897115105002",AMENDOIM AMENDUPA CROC.LIMAO 400GR,"6,95"
57606,"7897115104999",AMENDOIM AMENDUPA CROC.CEB.SA 400GR,"6,95"
57607,"7897115106245",SALG.AMENDUPA BACON 140GR,"2,95"
57608,"7897115106214",SALG.AMENDUPA CEBOLA 140GR,"2,95"
57609,"7897115106184",SALG.AMENDUPA CHURRASCO 140GR,"2,95"
57610,"7897158724970",MATIZADOR GOTA DOUR.MARSALA 300ML,"33,9"
57611,"7897158724840",MATIZADOR GOTA DOUR.SUPER BLA 300ML,"33,9"
57612,"7898919902231",SUCO DO BEM UVA 1LT,"4,99"
57613,"7899739109008",VELA ANIV.ALEGRIA E FESTA PLACA,"8,7"
57614,"7896256042375",SAL ROSA HIMALAIA KODILAR 500GR,"9,95"
57615,"4005900328465",CREME BARBEAR NIVEA 65G 2EM1 ORIG.,"9,69"
57616,"7898585290953",FIO DENTAL POWERDENT C/50 DESCARTAV,"23,9"
57617,"7898585290977",FIO DENTAL POWERDENT C/50 PENELOPE,"23,9"
57618,"576185",CARTUCHO PASCOA MINATTO 150G,"2,99"
57619,"7896335001224",FAROFA PRONTA KANTY BACON 250GR,"3,39"
57620,"6912811634074",BOLINHA DE GUDE C/36 RIO TIJUCAS,"4,9"
57621,"8655210658194",PORTA RETRATO PLAS.UNICORNIO 15X20C,"14,9"
57622,"8655210658415",PORTA RETRATO PLAST.MAE 20X15CM,"11,98"
57623,"8655210658170",PORTA RETRATO PLAS.UNICORNIO 10X15C,"11,5"
57625,"7899755650317",CANECA CERAMICA WINCY 1092 CX CORAC,"23,5"
57626,"7899755633556",CANECA CERAMICA WINCY 1025 LATA DEC,"27,9"
57627,"7898906187719",FILTRO P/CHIMARRAO C/2 BELMATE,"3,6"
57628,"7908028202426",ANTENA MBTECH HD TV DIGITAL 74134,"43,9"
57629,"7896403307890",CALCULADORA CLASSE 800C,"18,9"
57630,"1047745013017",BOLINHA DE GUDE C/50 MABEL,"5,9"
57632,"7899790910360",RELOGIO DESPERTADOR SD1088 IMPORIEN,"11,5"
57633,"7899755665649",BALDE GELO WINCY ESTAMP.1017,"37,9"
57634,"7899576611580",BRINQ.CAVALO PILHA 40256,"54,9"
57635,"8655210828429",DIARIO C/CHAVE UNICORNIO 82842,"19,9"
57636,"7898357460010",FLANELA MABEL 39X59,"3,8"
57637,"7899527125463",BRINQ.PULA CORDA SPORT 4362,"7,9"
57638,"6980410223135",APA.BARBEAR SEKICH INOX CLASSIC,"7,9"
57639,"7898913137240",SUCO UVA TREVISOL INTEGRAL 1.5LT,"14,95"
57640,"7891330016068",BOMBOM AMOR CARIOCA 200GR,"5,99"
57641,"7891330016402",CHOC.BIBS PRETO E BRANCO 65GR,"3,39"
57642,"7891330016327",CHOC.BIBS AMENDOIM 65GR,"3,39"
57643,"7891150055940",SORVETE KIBON MOUSSE CHOCOLAT 1.3LT,"18,9"
57644,"7891150055933",SORVETE KIBON MOUSSE LIMAO 1.3LT,"18,9"
57645,"7891150055926",SORVETE KIBON MOUSSE MARACUJA 1.3LT,"18,9"
57646,"7896644705097",PASTA SANFONADA POLIBRAS 12D.CRISTA,"27,9"
57647,"7896644726399",PASTA SANFONADA POLIBRAS 31DIV.CRIS,"49,9"
57648,"576482",PLAST.ENCAPAR PLASTIBAN TRANSP.,"0,7"
57651,"7896042087139",COPO C/BICO FILHOTES 200ML,"2,99"
57652,"7896042069166",POTE CICK MICKEY 200ML,"2,99"
57653,"7895155242633",PORTA DETERG/ESP.UZ 354-TR,"27,9"
57654,"7896725306618",PENEIRA TRITEC PEQ.REF.661,"2,9"
57655,"7896042090559",CAIXA PLASUTIL RED.630ML URSA,"13,5"
57656,"7896042090528",CAIXA PLASUTIL RED.630ML URSO,"13,5"
57657,"7896042090566","CAIXA PLASUTIL RED.1,2L URSA","17,9"
57658,"7896042090535","CAIXA PLASUTIL RED.1,2L URSO","17,9"
57659,"7896042090337","CAIXA PLASUTIL RED.1,2L CARROS","17,9"
57660,"7896211814689",ESPETO SIMONAGGIO SIMPLES 85CM INOX,"9,9"
57661,"7896211809852",ESPETO SIMONAGGIO DUPLO 85CM INOX,"17,98"
57662,"7898943563569",ORGANIZADOR PARAMOUNT 4DIV.827,"21,9"
57663,"7896396109891",FILTRO P/COIFAS PLASTLEO,"6,9"
57664,"7891060951530",PENEIRA HERCULES INOX 12CM,"17,5"
57665,"7891060951554",PENEIRA HERCULES INOX 16CM,"24,5"
57666,"7891060951561",PENEIRA HERCULES INOX 20CM,"26,5"
57667,"7896042068213",COPO SHAKE PLASUTIL 500ML 6821,"8,4"
57668,"7896779601370",FRASQUEIRA NITRON MEDICAMENTOS 137,"19,9"
57669,"7898945154024",MARMITA SOLAR ALUMINIO 16,"14,9"
57670,"7897437249446",CENTRO DE MESA TROPICAL 101534,"49,9"
57671,"7896211814054",TALHER SIMONAGGIO NOGUEIRA UN,"2,99"
57672,"7896211816492",TALHER SIMONAGGIO TRAVERTINO UN,"3,69"
57673,"7891025110668",IOG.DANONE DANONINHO 70GR,"4,29"
57674,"7894904986521",COPA SEARA GOURMET FATIADA 80GR,"2,99"
57675,"7896211814023",TALHER SIMONAGGIO CARVALHO UN,"2,99"
57676,"7898956601012",BOMBOM TRUFA DA GIL UN,"2,79"
57677,"7891060945560",KIT MUNDIAL C/7 PINCEIS MAQUIAGEM,"49,9"
57678,"7908010639728",CANECO CHOPP DICEART C/SINO DINHEIR,"46,9"
57679,"7908010618129",CANECO CHOPP DICEART C/SINO EU NAO,"46,9"
57680,"7908010618136",CANECO CHOPP DICEART C/SINO CHAMA Q,"46,9"
57681,"7908010618112",CANECO CHOPP DICEART C/SINO NEM EU,"46,9"
57682,"7908010614220",CANECA DICEART DESIGN BLACK MIAU,"25,9"
57683,"7908010614763",CANECA DICEART DESIGN TE AMO,"25,9"
57684,"7908010614596",CANECA DICEART DESIGN SUP.AVÔ,"25,9"
57685,"7908010614572",CANECA DICEART DESIGN SUPER AMIGA,"25,9"
57686,"7908010639544",CANECA DICEART DESIGN BEST FRIENDS,"25,9"
57687,"7908010614725",CANECA DICEART DESIGN SUP.NAMORADO,"25,9"
57688,"7908010614732",CANECA DICEART DESIGN SUP.NAMORADA,"25,9"
57689,"7908010614282",CANECA DICEART DESIGN MAE TE AMO PR,"25,9"
57690,"7908010616408",CANECA DICEART DESIGN ETERNA NAMO,"25,9"
57691,"7908010614589",CANECA DICEART DESIGN SUP.AVÓ,"25,9"
57692,"7908010640212",CANECA DICEART DESIGN MAE PRESENTE,"25,9"
57693,"7908010626346",CANECA DICEART DESIGN YELLOW GATOS,"25,9"
57694,"7908010616200",CANECA DICEART DESIGN YELLOW CAES,"25,9"
57695,"7908010614213",CANECA DICEART DESIGN BLACK AU,"25,9"
57696,"7908010614299",CANECA DICEART DESIGN SUP.MAE,"25,9"
57697,"576970",CESTA NATAL 2019 POP,"39,8"
57698,"7896003702309",TORRADA MAGIC TOAST LEV 150GR,"4,88"
57699,"7898320029084",ALCOOL GEL DENGO 5LT,"0"
57700,"7893000382961",MARGARINA QUALY 250G S/SAL,"4,69"
57701,"7896060506155",ACHOC.LIQ.CHOCOLEITE 260ML,"3,99"
57702,"7891150055605",DESOD.REXONA 90G AERO FANATICO,"15,95"
57703,"7891150054462",SHAMPOO DOVE HIDRAT.INTENSA 200ML,"9,95"
57705,"7898512899150",SECADOR CABELO LIZZ IONIC VML,"149"
57706,"7898512899174",SECADOR CABELO LIZZ IONIC PTO,"149"
57707,"7898512899198",SECADOR CABELO LIZZ IONIC ROSA,"149"
57708,"7899308787415",SECADOR CABELO LIZZ BEAUTY PRO,"359"
57709,"7899735344472",ESCOVA MAGICA LIZZ PROF.CHOCO,"159"
57710,"7899735344489",ESCOVA MAGICA LIZZ PROF.VML,"159"
57711,"7899308788207",ESCOVA ROTATIVA LIZZ REDHOT VML,"229"
57712,"7899735340269",SECADOR+PRANCHA IONIC PTO KTU503B,"169"
57713,"7899735340245",SECADOR+PRANCHA IONIC PTO KTU2000B,"169"
57714,"7899735340238",SECADOR+PRANCHA IONIC VML KTU1000B,"169"
57715,"7899735340252",SECADOR+PRANCHA IONIC RSA KTU3000B,"169"
57716,"7891112201743",FRIGIDEIRA TRAM.TURIM 20260/816 16,"19,8"
57717,"7891112191297",FRIGIDEIRA TRAM.TURIM 20260/720 20,"23,97"
57718,"7891112201781",FRIGIDEIRA TRAM.TURIM 20260/264 24,"29,5"
57719,"8018190084986",FIGURINHAS COPA 2018 OFICIAL,"2"
57720,"7894900615210",SUCO DEL VALLE MANGA PET 1LT,"6,95"
57721,"7893249942032",SAND.HAVAI.SLIM NAUT.3536 MAR.VM,"45,9"
57722,"577229",CANUDO STRAWPLAST C/3000,"0"
57724,"7791293033266",DESOD.DOVE AEROSOL FRESH ROMA 89GR,"17,99"
57725,"7891350033144",ESM.RISQUE MINNIE CLOSE NA POSE 8ML,"6,99"
57726,"7891350033205",ESM.RISQUE MINNIE CILIOS ENCANT 8ML,"6,99"
57727,"7891350033182",ESM.RISQUE MINNIE LACINHO POA 8ML,"6,99"
57728,"7891350033229",ESM.RISQUE MINNIE BABADOS BOLIN 8ML,"6,99"
57729,"7899172303728",PANTUFA MARIA EMILIA INF.2005,"29,9"
57730,"7899172303698",PANTUFA MARIA EMILIA PETUNIA 1005,"29,9"
57731,"751320115997",PANTUFA BUG 4291,"64,9"
57732,"7891010244460",SHAMPOO J&J 200ML BABY FORCA VITAM,"14,99"
57733,"7702031988274",ANTI.SEPTICO LISTERINE WHIT.EXTREME,"25,9"
57734,"7894650013021",DESODORIZ.GLADE 360ML VANILLA,"11,95"
57735,"070501812921",CREME P/MAOS NEUTROGENA 56G,"49,5"
57736,"7898936965042",PRESERVATIVO SEX FREE BASIC C/3,"1,59"
57737,"7891010566852",CREME OLHOS ROX 15GR,"163,79"
57738,"7896383300386",VINAGRE HEINIG ARROZ 750ML,"4,69"
57739,"7891150054479",COND.DOVE HIDRAT.INTENSA 200ML,"11,95"
57740,"7891150055193",COND.DOVE NUTR.OLEO MICELAR 200ML,"11,95"
57742,"7894904793082",FR.BAND.MOELA SEARA 1KG,"8,95"
57743,"7891079012970",MAC.NISSIN 85G FRANGO ALHO,"1,88"
57744,"7891079012840",MAC.NISSIN CUPNOODLES 67G FRUTO MAR,"4,59"
57745,"7898905706058",AREIA SANITARIA FOFICAT 4KG,"6,95"
57748,"577489",CESTA NATAL 2019 POP SNICKERS,"39,8"
57749,"7891150054585",AMACIANTE COMFORT CONCENTRADO 900ML,"12,95"
57750,"577502",BANDEJA BP78 M CRISTAL 460X370,"0"
57751,"7898267962604",ESTOJO ESCOVA DENTAL FRIZON UP 6260,"5,4"
57752,"7896444211903",PROTETOR DE CERDAS HILLO PREM.C/4,"7,7"
